chr,start,end,width,strand,mean.meth.diff,num.CpGs,num.DMCs,DMR.pvalue,DMR.qvalue
chr2,71693231,71693290,60,*,-49.97395108,5,5,8.94E-09,1.94E-08
chr2,72371393,72371423,31,*,-30.99088146,5,4,2.64E-09,6.11E-09
chr2,72374454,72374751,298,*,-32.89437769,26,16,4.75E-07,8.29E-07
chr2,73147220,73147299,80,*,-37.49176082,10,7,1.81E-11,5.52E-11
chr2,73147591,73147688,98,*,-34.17660905,9,5,3.72E-07,6.58E-07
chr2,73429624,73429779,156,*,-45.87654964,10,10,6.38E-09,1.40E-08
chr2,73430187,73430202,16,*,-53.09822362,5,5,4.51E-06,6.90E-06
chr2,73519627,73519761,135,*,-23.09868289,9,4,9.36E-05,0.000120994
chr2,74725185,74725245,61,*,-40.48696228,8,8,2.48E-06,3.93E-06
chr2,74726546,74726829,284,*,-29.28936187,17,12,3.34E-05,4.58E-05
chr2,74730185,74730346,162,*,-69.88507873,18,18,1.14E-11,3.57E-11
chr2,74730496,74730581,86,*,-74.67272862,6,6,5.79E-09,1.28E-08
chr2,74730715,74730804,90,*,-52.28171356,6,5,4.77E-06,7.26E-06
chr2,74740487,74740553,67,*,-38.74028404,6,5,6.58E-05,8.67E-05
chr2,74741798,74741910,113,*,-35.72633732,15,12,8.59E-06,1.27E-05
chr2,74781971,74782040,70,*,-65.36999299,5,5,3.02E-17,2.02E-16
chr2,74782227,74782313,87,*,-64.51802943,7,7,1.27E-11,3.96E-11
chr2,75427906,75428013,108,*,-33.77625832,19,12,0.000521467,0.000609546
chr2,75787785,75787909,125,*,-73.3204875,17,17,3.89E-15,1.92E-14
chr2,85665162,85665239,78,*,-24.46718963,7,3,0.000349064,0.000417988
chr2,85811539,85811583,45,*,-47.58010853,9,9,3.27E-11,9.70E-11
chr2,85980577,85980633,57,*,-28.3314177,9,8,1.15E-09,2.78E-09
chr2,87016781,87016834,54,*,-35.51766708,7,6,0.000520167,0.000608157
chr2,87017017,87017051,35,*,-37.0495011,6,5,1.23E-05,1.78E-05
chr2,90447993,90448082,90,*,-67.10349229,9,9,1.30E-21,2.21E-20
chr2,91670517,91670624,108,*,-25.71281047,9,7,3.60E-13,1.35E-12
chr2,96012947,96012998,52,*,-57.74047884,8,7,6.84E-08,1.33E-07
chr2,98963153,98963213,61,*,-42.59697603,7,5,4.10E-09,9.26E-09
chr2,98963983,98964041,59,*,-42.34199428,9,7,1.43E-05,2.05E-05
chr2,99553459,99553495,37,*,-52.49486125,5,5,9.27E-07,1.56E-06
chr2,102710328,102710398,71,*,-34.74225834,5,4,2.11E-05,2.96E-05
chr2,105459574,105459925,352,*,-38.8975611,38,25,0.000539136,0.000629566
chr2,105471461,105471540,80,*,-63.39086574,14,12,4.40E-12,1.45E-11
chr2,105472596,105472739,144,*,-21.58845695,9,5,0.000349993,0.000419008
chr2,105478669,105478701,33,*,-48.31568787,5,3,2.53E-05,3.52E-05
chr2,105484138,105484185,48,*,-46.13847298,6,5,1.44E-13,5.69E-13
chr2,106682370,106682482,113,*,-23.01088257,7,4,8.81E-06,1.30E-05
chr2,107502656,107502686,31,*,-48.16849817,7,7,6.54E-05,8.62E-05
chr2,109229279,109229338,60,*,-21.13608798,6,3,5.18E-09,1.15E-08
chr2,110873008,110873170,163,*,-27.29664778,10,6,6.79E-05,8.93E-05
chr2,111490107,111490202,96,*,-63.23978596,8,5,1.71E-05,2.43E-05
chr2,111490342,111490419,78,*,-39.68063299,8,5,1.43E-11,4.43E-11
chr2,111875664,111875720,57,*,-64.85625648,7,7,3.92E-11,1.15E-10
chr2,111876800,111876864,65,*,-28.07559538,12,10,3.81E-05,5.18E-05
chr2,112655827,112655900,74,*,-82.60728939,6,5,2.05E-20,2.48E-19
chr2,112656825,112656873,49,*,-65.61538474,14,14,9.80E-16,5.26E-15
chr2,112913270,112913322,53,*,-27.63848281,6,3,0.000240225,0.000294106
chr2,113970377,113970429,53,*,-39.23636283,5,5,8.52E-09,1.85E-08
chr2,114035973,114036019,47,*,-27.11708308,10,5,8.96E-05,0.000116189
chr2,114261025,114261053,29,*,-89.3296355,5,5,1.01E-22,6.07E-21
chr2,118981768,118981827,60,*,-34.0504376,5,4,4.41E-09,9.91E-09
chr2,119593063,119593226,164,*,-39.63570192,14,10,0.000662468,0.000766055
chr2,119603790,119603866,77,*,-60.95290445,9,9,1.31E-09,3.14E-09
chr2,119604036,119604068,33,*,-63.96024465,6,6,3.85E-08,7.74E-08
chr2,119604199,119604294,96,*,-54.99638848,9,9,4.49E-12,1.48E-11
chr2,119604595,119604727,133,*,-53.768791,19,18,1.25E-14,5.74E-14
chr2,119605414,119605532,119,*,-47.78302047,20,18,1.50E-15,7.80E-15
chr2,119611341,119611409,69,*,-22.4673627,6,4,3.19E-16,1.83E-15
chr2,119616332,119616534,203,*,-27.29748345,7,5,6.00E-08,1.18E-07
chr2,119616726,119616803,78,*,-39.84139626,8,7,4.32E-14,1.84E-13
chr2,119915957,119916021,65,*,-43.18604598,7,5,2.55E-05,3.54E-05
chr2,119939771,119939911,141,*,-25.99508833,6,3,1.44E-05,2.07E-05
chr2,120281938,120282109,172,*,-64.78071977,21,21,3.17E-14,1.37E-13
chr2,121107208,121107322,115,*,-29.31228194,7,3,5.42E-06,8.19E-06
chr2,121158452,121158521,70,*,-31.97681865,5,4,1.06E-12,3.80E-12
chr2,121192104,121192265,162,*,-28.73223973,10,4,7.47E-07,1.27E-06
chr2,121200579,121200639,61,*,-61.83977455,7,5,1.52E-12,5.32E-12
chr2,121200729,121200763,35,*,-51.45920671,7,6,0.000104302,0.000134038
chr2,121279949,121280115,167,*,-32.34924801,8,4,8.40E-05,0.000109252
chr2,121624995,121625055,61,*,-45.14262151,6,4,5.86E-10,1.47E-09
chr2,124782251,124782299,49,*,-32.44417252,8,4,1.58E-07,2.93E-07
chr2,127413995,127414092,98,*,-49.47855988,18,14,0.000115302,0.00014729
chr2,127782612,127782782,171,*,-47.35094573,10,8,3.21E-06,5.01E-06
chr2,127783166,127783284,119,*,-57.44348418,10,8,1.38E-17,9.68E-17
chr2,127863752,127863819,68,*,-75.46876252,6,6,6.55E-19,5.79E-18
chr2,128180453,128180539,87,*,-49.37462311,8,7,2.91E-06,4.58E-06
chr2,128181164,128181230,67,*,-60.75566775,7,7,1.45E-20,1.83E-19
chr2,129018471,129018543,73,*,-38.95349378,6,5,2.22E-13,8.57E-13
chr2,129204507,129204589,83,*,-31.65359594,6,4,0.000581953,0.000677426
chr2,129492186,129492226,41,*,-29.350436,7,6,5.00E-05,6.69E-05
chr2,129494781,129494910,130,*,-32.99274782,8,3,3.32E-05,4.54E-05
chr2,130671147,130671276,130,*,-27.82244719,6,4,1.25E-07,2.35E-07
chr2,130763514,130763581,68,*,-41.11827166,8,7,1.06E-05,1.54E-05
chr2,131009794,131009843,50,*,-40.86835122,7,6,4.63E-08,9.22E-08
chr2,131045368,131045436,69,*,-37.9293019,5,5,4.55E-09,1.02E-08
chr2,131046359,131046394,36,*,-36.15319275,8,8,1.65E-06,2.68E-06
chr2,131129851,131129915,65,*,-92.97734169,10,10,1.23E-11,3.83E-11
chr2,131130360,131130469,110,*,-79.8681586,7,7,2.42E-22,8.76E-21
chr2,131595150,131595214,65,*,-65.73906736,5,4,1.41E-17,9.92E-17
chr2,131720862,131720923,62,*,-50.37044224,9,5,0.000103889,0.000133549
chr2,131721180,131721283,104,*,-52.45317077,15,14,9.80E-10,2.39E-09
chr2,131721819,131721853,35,*,-39.73654813,8,8,2.93E-11,8.74E-11
chr2,133428773,133428840,68,*,-61.83150565,6,3,0.00022911,0.000281366
chr2,135475818,135476020,203,*,-61.20645558,23,19,4.14E-07,7.28E-07
chr2,136783280,136783306,27,*,-37.16909023,6,5,1.87E-05,2.65E-05
chr2,144694493,144694571,79,*,-69.10902047,11,11,2.48E-10,6.55E-10
chr2,144695067,144695114,48,*,-67.83620379,7,5,3.06E-05,4.21E-05
chr2,145273566,145273658,93,*,-76.81982642,17,17,1.67E-06,2.70E-06
chr2,145274200,145274493,294,*,-77.6338915,31,27,9.41E-05,0.000121694
chr2,145274813,145274887,75,*,-85.86786423,5,5,1.01E-22,6.07E-21
chr2,145281958,145282038,81,*,-72.93141754,12,11,3.35E-07,5.96E-07
chr2,149633555,149633645,91,*,-46.25846643,7,5,1.35E-07,2.52E-07
chr2,157179348,157179450,103,*,-29.99118806,9,8,3.22E-07,5.74E-07
chr2,161126789,161126840,52,*,-39.08903879,9,6,5.02E-05,6.71E-05
chr2,162273314,162273352,39,*,-40.9371178,6,6,3.94E-05,5.34E-05
chr2,162273459,162273586,128,*,-54.13317104,6,5,1.34E-09,3.22E-09
chr2,162275326,162275375,50,*,-72.66617549,14,14,6.88E-12,2.22E-11
chr2,168150662,168150731,70,*,-52.5172948,6,5,4.97E-13,1.84E-12
chr2,172954825,172954974,150,*,-31.13048083,12,11,6.99E-05,9.18E-05
chr2,172963942,172964014,73,*,-80.88963672,15,15,4.25E-19,3.90E-18
chr2,172964790,172965210,421,*,-30.67005305,27,18,0.000343657,0.000412029
chr2,174220186,174220256,71,*,-65.08755143,9,7,3.31E-12,1.11E-11
chr2,175199554,175199602,49,*,-65.85477206,9,9,3.83E-10,9.90E-10
chr2,175200440,175200621,182,*,-66.12182271,9,9,1.06E-19,1.09E-18
chr2,175201596,175201632,37,*,-81,5,4,1.64E-05,2.33E-05
chr2,175202421,175202475,55,*,-62.60364429,9,9,1.31E-13,5.21E-13
chr2,175546914,175547035,122,*,-39.53749289,11,8,4.98E-06,7.57E-06
chr2,175547184,175547259,76,*,-79.62842123,8,8,4.84E-21,7.07E-20
chr2,175547387,175547571,185,*,-52.85940195,30,23,7.11E-06,1.06E-05
chr2,176944712,176944869,158,*,-54.40822746,11,9,9.29E-12,2.94E-11
chr2,176946867,176947062,196,*,-24.99667493,16,15,0.000151756,0.000190685
chr2,176952718,176952764,47,*,-23.37245791,11,8,1.22E-06,2.01E-06
chr2,176957285,176957354,70,*,-48.07469665,13,8,5.54E-05,7.37E-05
chr2,176957628,176957915,288,*,-55.80920742,27,26,3.92E-09,8.88E-09
chr2,176969561,176969786,226,*,-56.98009042,18,13,0.000109469,0.000140227
chr2,176972654,176972685,32,*,-51.03086223,7,6,0.000274993,0.000334208
chr2,176972827,176972874,48,*,-57.82657116,6,3,6.28E-05,8.29E-05
chr2,176980765,176980866,102,*,-41.7301256,7,6,8.59E-08,1.65E-07
chr2,176987381,176987466,86,*,-65.2324428,10,10,5.05E-06,7.66E-06
chr2,176987884,176988169,286,*,-55.22287101,21,19,1.39E-12,4.88E-12
chr2,176993598,176993654,57,*,-42.81339139,7,5,1.22E-06,2.01E-06
chr2,176994847,176994911,65,*,-85.5022234,13,13,1.35E-07,2.53E-07
chr2,176995269,176995332,64,*,-81.91982877,16,13,1.26E-07,2.37E-07
chr2,177001378,177001542,165,*,-73.49760931,22,21,0.000102189,0.00013152
chr2,177016519,177016661,143,*,-33.8512955,19,13,1.16E-06,1.93E-06
chr2,177053699,177053727,29,*,-83.76068376,6,6,0.000495969,0.000581872
chr2,178257278,178257494,217,*,-75.23945005,26,26,1.95E-14,8.72E-14
chr2,178257820,178257892,73,*,-73.70435357,5,5,1.65E-15,8.57E-15
chr2,182521358,182521769,412,*,-71.56338814,41,38,4.72E-06,7.19E-06
chr2,182545506,182545563,58,*,-79.39301117,5,5,1.61E-19,1.59E-18
chr2,182548442,182548584,143,*,-35.95677801,7,3,0.000685172,0.000790456
chr2,182549068,182549121,54,*,-47.68813671,5,5,1.25E-16,7.57E-16
chr2,187713907,187713975,69,*,-57.41743679,7,7,1.87E-12,6.45E-12
chr2,191045280,191045335,56,*,-70.07178694,7,7,9.10E-14,3.70E-13
chr2,191045557,191045733,177,*,-80.36259264,20,14,6.22E-10,1.56E-09
chr2,191208367,191208424,58,*,-80.3355063,16,16,4.19E-18,3.23E-17
chr2,191208593,191208821,229,*,-69.72840081,22,20,8.18E-07,1.38E-06
chr2,193059317,193059454,138,*,-64.20379336,15,15,4.21E-07,7.39E-07
chr2,193059619,193059718,100,*,-75.98424439,12,12,4.64E-20,5.09E-19
chr2,198650951,198651028,78,*,-54.13835998,14,14,9.94E-06,1.46E-05
chr2,200326675,200326722,48,*,-24.9563458,5,3,1.33E-05,1.92E-05
chr2,200327253,200327396,144,*,-30.35069429,11,3,0.000182226,0.000226437
chr2,200328536,200328687,152,*,-35.24522166,7,4,2.75E-05,3.81E-05
chr2,200335542,200335625,84,*,-38.04231071,5,4,9.34E-07,1.57E-06
chr2,201172236,201172376,141,*,-82.14482736,27,26,3.77E-13,1.41E-12
chr2,201450573,201450621,49,*,-25.47647459,6,3,1.50E-10,4.10E-10
chr2,201450755,201450804,50,*,-37.45521856,6,5,4.18E-07,7.34E-07
chr2,202901420,202901502,83,*,-27.34128398,6,3,0.00014888,0.000187259
chr2,206551277,206551316,40,*,-39.27540425,11,11,3.43E-05,4.69E-05
chr2,207139872,207140021,150,*,-74.27977709,15,15,6.56E-06,9.82E-06
chr2,207308279,207308504,226,*,-62.16296828,21,13,1.42E-05,2.04E-05
chr2,207308600,207308772,173,*,-48.0052088,14,11,7.12E-06,1.06E-05
chr2,208633051,208633079,29,*,-77.55905512,5,4,0.000679743,0.000784804
chr2,211090057,211090132,76,*,-84.78769687,9,9,1.08E-21,1.88E-20
chr2,219745568,219745648,81,*,-49.71226331,11,9,3.14E-08,6.39E-08
chr2,219762391,219762513,123,*,-32.55331618,5,4,1.79E-06,2.89E-06
chr2,219824471,219824589,119,*,-58.55326123,15,12,2.78E-08,5.69E-08
chr2,219825010,219825141,132,*,-57.52454315,22,19,1.03E-06,1.72E-06
chr2,219850413,219850499,87,*,-34.9925296,9,7,8.58E-06,1.27E-05
chr2,219858028,219858098,71,*,-38.49998855,5,3,5.14E-09,1.14E-08
chr2,219925247,219925266,20,*,-40.49261084,5,5,3.95E-12,1.31E-11
chr2,219925919,219926001,83,*,-70.596636,14,9,6.20E-12,2.01E-11
chr2,220223239,220223366,128,*,-48.16885021,11,11,0.00010644,0.000136623
chr2,220299634,220299760,127,*,-21.12867465,7,4,6.59E-06,9.86E-06
chr2,220299961,220300061,101,*,-43.58930248,9,6,1.86E-05,2.63E-05
chr2,220313569,220313679,111,*,-34.11346512,12,10,1.49E-05,2.13E-05
chr2,220361849,220361904,56,*,-27.10177741,6,4,1.44E-06,2.36E-06
chr2,220416382,220416461,80,*,-44.33642652,7,5,0.000438393,0.000517569
chr2,222436317,222436516,200,*,-71.30039651,21,20,1.85E-13,7.21E-13
chr2,223155864,223155904,41,*,-38.11914434,5,5,4.43E-05,5.97E-05
chr2,223159800,223159885,86,*,-33.42718855,6,5,1.20E-08,2.56E-08
chr2,223162879,223162959,81,*,-49.04648936,7,6,2.58E-15,1.30E-14
chr2,223163652,223163810,159,*,-27.51902435,11,7,7.97E-07,1.35E-06
chr2,223170939,223171053,115,*,-43.83365048,10,8,0.000320793,0.000386111
chr2,225906769,225906814,46,*,-77.03189124,13,13,3.98E-12,1.32E-11
chr2,228029382,228029453,72,*,-47.12039963,12,8,8.06E-07,1.36E-06
chr2,228029584,228029637,54,*,-96.05913097,13,13,3.04E-20,3.51E-19
chr2,230578165,230578188,24,*,-39.19430513,7,6,0.00036013,0.000430258
chr2,230578507,230578626,120,*,-60.41207658,18,18,1.05E-07,2.00E-07
chr2,230578822,230578879,58,*,-69.96317138,11,11,3.46E-16,1.97E-15
chr2,230579030,230579113,84,*,-64.28243697,7,7,3.21E-19,3.00E-18
chr2,232394835,232394894,60,*,-56.8494025,7,7,8.95E-12,2.84E-11
chr2,232395050,232395089,40,*,-81.9435054,12,12,4.71E-19,4.28E-18
chr2,232790506,232790736,231,*,-59.83150358,27,24,3.96E-09,8.97E-09
chr2,233216006,233216173,168,*,-58.3133288,13,12,1.15E-14,5.30E-14
chr2,233252180,233252250,71,*,-57.83537462,6,6,1.10E-07,2.08E-07
chr2,233252955,233253048,94,*,-51.84461787,8,7,5.05E-05,6.75E-05
chr2,233253304,233253410,107,*,-43.3096354,8,3,0.00081934,0.00093773
chr2,233352211,233352289,79,*,-66.59744738,24,19,4.56E-05,6.13E-05
chr2,233352403,233352516,114,*,-80.86190588,10,10,2.69E-21,4.15E-20
chr2,233387471,233387568,98,*,-27.90906586,12,8,0.000393531,0.000467794
chr2,233741428,233741605,178,*,-77.64208129,30,30,2.24E-12,7.66E-12
chr2,233792005,233792270,266,*,-73.19142249,27,18,4.60E-07,8.05E-07
chr2,234777033,234777081,49,*,-66.26685876,20,18,6.79E-06,1.02E-05
chr2,237076731,237077077,347,*,-81.91673463,41,36,2.17E-12,7.43E-12
chr2,237078554,237078752,199,*,-33.57784479,18,17,8.73E-08,1.68E-07
chr2,237081441,237081473,33,*,-33.74619585,7,5,0.000235712,0.000288994
chr2,237086951,237087007,57,*,-34.98794441,8,6,2.80E-10,7.37E-10
chr2,237145630,237145720,91,*,-22.18532459,12,5,4.34E-06,6.65E-06
chr2,239755761,239755794,34,*,-37.284689,5,3,0.000696906,0.000803424
chr2,239756223,239756254,32,*,-34.05797101,5,5,3.01E-06,4.72E-06
chr2,241185225,241185326,102,*,-31.01250774,6,3,6.66E-05,8.76E-05
chr2,241758699,241758809,111,*,-70.31557806,7,5,0.000336785,0.000404176
chr2,241759490,241759602,113,*,-53.84942581,6,5,4.03E-09,9.13E-09
chr2,241759827,241759999,173,*,-49.72513055,22,15,0.000100528,0.000129525
chr2,242549263,242549432,170,*,-47.17959145,13,8,0.000114204,0.000145979
chr2,242549616,242549757,142,*,-69.17994525,19,19,5.24E-16,2.92E-15
chr2,242805902,242805963,62,*,-47.74644414,5,5,2.09E-11,6.34E-11
chr20,291080,291152,73,*,-71.29156132,6,6,2.25E-12,7.69E-12
chr20,590832,590886,55,*,-77.79687013,14,14,2.14E-09,5.00E-09
chr20,591078,591142,65,*,-36.29535215,5,3,0.000144982,0.000182695
chr20,642735,642799,65,*,-35.28297684,8,6,2.01E-05,2.83E-05
chr20,741914,741938,25,*,-39.26926042,7,3,0.00024901,0.000304204
chr20,1783838,1783921,84,*,-30.51807258,7,6,8.89E-11,2.49E-10
chr20,2674569,2674756,188,*,-50.87576267,21,19,2.51E-10,6.64E-10
chr20,2730453,2730515,63,*,-27.27426965,6,4,1.03E-05,1.51E-05
chr20,2780998,2781169,172,*,-56.73035968,19,17,3.57E-09,8.14E-09
chr20,2785674,2785806,133,*,-51.62458278,5,4,4.23E-10,1.09E-09
chr20,2801668,2801715,48,*,-39.88667498,8,8,2.32E-09,5.40E-09
chr20,3073730,3073896,167,*,-20.71222583,15,5,0.000235285,0.000288557
chr20,3146163,3146241,79,*,-29.88354483,6,5,4.37E-05,5.89E-05
chr20,3218605,3218800,196,*,-45.7008649,18,15,1.90E-05,2.68E-05
chr20,3218920,3219115,196,*,-45.1908342,16,12,3.38E-14,1.46E-13
chr20,3220600,3220684,85,*,-32.59624549,11,10,1.30E-09,3.13E-09
chr20,3220818,3220891,74,*,-46.2265331,7,5,8.28E-05,0.000107777
chr20,3229617,3229646,30,*,-50.6853476,7,7,2.06E-17,1.40E-16
chr20,3641534,3641647,114,*,-50.45590352,7,7,1.33E-11,4.12E-11
chr20,3654372,3654438,67,*,-28.6668376,7,3,0.000178378,0.000221909
chr20,3732557,3732638,82,*,-41.31711454,13,12,0.000177399,0.000220775
chr20,4229831,4229863,33,*,-32.17059444,11,5,2.86E-06,4.49E-06
chr20,4229993,4230070,78,*,-21.04564154,8,4,0.000125931,0.000160051
chr20,4230320,4230375,56,*,-45.65783888,6,5,1.17E-05,1.70E-05
chr20,5892098,5892232,135,*,-50.43396925,22,12,3.65E-05,4.98E-05
chr20,6032981,6033023,43,*,-55.7540073,13,13,8.44E-13,3.05E-12
chr20,6748181,6748266,86,*,-32.60240408,20,14,7.91E-07,1.34E-06
chr20,6748382,6748641,260,*,-46.79632901,63,59,1.94E-05,2.73E-05
chr20,9496516,9496548,33,*,-44.38083121,6,6,2.92E-14,1.27E-13
chr20,10198289,10198322,34,*,-43.64131158,11,11,7.00E-13,2.55E-12
chr20,13200990,13201108,119,*,-63.61034898,8,8,3.69E-19,3.42E-18
chr20,19955745,19956006,262,*,-53.34442735,15,12,8.65E-09,1.88E-08
chr20,20232312,20232393,82,*,-27.82252643,6,3,3.32E-06,5.17E-06
chr20,20345756,20345818,63,*,-41.44917776,5,4,3.13E-17,2.09E-16
chr20,20346090,20346167,78,*,-48.88462789,7,7,8.95E-10,2.19E-09
chr20,20348051,20348108,58,*,-67.08066108,5,5,1.01E-22,6.07E-21
chr20,20348210,20348265,56,*,-71.45621408,10,10,1.56E-15,8.13E-15
chr20,20348412,20348588,177,*,-78.23974086,17,17,1.18E-15,6.26E-15
chr20,20348741,20348793,53,*,-69.23998936,11,11,2.55E-13,9.79E-13
chr20,20348964,20349043,80,*,-73.53073359,16,16,3.25E-12,1.09E-11
chr20,21081052,21081104,53,*,-23.6571697,9,4,0.00016915,0.000211107
chr20,21082033,21082095,63,*,-29.99026944,7,5,3.61E-05,4.92E-05
chr20,21086343,21086567,225,*,-40.50884925,16,13,8.15E-08,1.57E-07
chr20,21377223,21377276,54,*,-47.82143403,10,8,0.000139954,0.000176742
chr20,21377392,21377446,55,*,-28.27913674,9,6,4.01E-05,5.43E-05
chr20,21485984,21486053,70,*,-88.47590295,9,9,3.05E-20,3.51E-19
chr20,21486315,21486405,91,*,-79.42226084,5,5,1.01E-22,6.07E-21
chr20,21487045,21487131,87,*,-70.2097876,14,14,3.79E-10,9.79E-10
chr20,21491345,21491503,159,*,-73.86622838,14,12,5.33E-07,9.25E-07
chr20,21491615,21491782,168,*,-31.17047204,13,9,6.90E-10,1.71E-09
chr20,21492776,21492824,49,*,-58.57615193,8,8,2.76E-14,1.21E-13
chr20,21498251,21498295,45,*,-41.97619163,6,6,1.53E-20,1.91E-19
chr20,21502334,21502526,193,*,-55.33949126,23,23,5.43E-12,1.77E-11
chr20,21502945,21503255,311,*,-58.34985113,28,24,0.000132097,0.000167339
chr20,21686259,21686326,68,*,-56.51952967,9,9,1.27E-17,8.99E-17
chr20,21687608,21687685,78,*,-34.44428982,7,6,0.000542953,0.000633887
chr20,21689964,21690013,50,*,-56.1025482,9,9,9.12E-14,3.70E-13
chr20,21695273,21695381,109,*,-42.30733112,11,6,4.17E-05,5.63E-05
chr20,22563806,22563886,81,*,-46.22600595,9,9,1.08E-11,3.39E-11
chr20,22564181,22564240,60,*,-28.30319944,8,7,3.29E-05,4.50E-05
chr20,22565633,22565779,147,*,-30.32546986,14,9,0.000313421,0.000377781
chr20,22567701,22567765,65,*,-69.1430436,6,6,1.32E-22,6.07E-21
chr20,23028636,23028765,130,*,-34.82937543,13,9,0.000159168,0.00019926
chr20,24098451,24098504,54,*,-36.52644772,6,4,3.12E-06,4.87E-06
chr20,25062557,25062723,167,*,-33.41404803,12,8,0.000106356,0.000136528
chr20,25062817,25062880,64,*,-40.05646962,11,9,4.03E-08,8.07E-08
chr20,25064489,25064557,69,*,-38.83888722,10,7,1.46E-10,3.99E-10
chr20,25065416,25065554,139,*,-55.99284146,12,9,3.44E-13,1.29E-12
chr20,26188683,26188790,108,*,-46.46057445,6,5,4.15E-05,5.61E-05
chr20,30062906,30063051,146,*,-47.79913895,11,7,4.21E-12,1.39E-11
chr20,30063312,30063499,188,*,-34.8329983,5,4,5.20E-07,9.03E-07
chr20,30436056,30436104,49,*,-23.88672458,7,3,5.57E-10,1.40E-09
chr20,30583069,30583117,49,*,-38.17584249,5,5,4.75E-12,1.56E-11
chr20,30640204,30640313,110,*,-40.17391212,13,8,4.25E-07,7.46E-07
chr20,30640436,30640513,78,*,-40.54794814,6,4,7.91E-12,2.53E-11
chr20,30640701,30640756,56,*,-43.46302106,5,4,2.35E-06,3.74E-06
chr20,30777900,30777979,80,*,-31.7448907,6,4,1.38E-06,2.26E-06
chr20,31045057,31045115,59,*,-62.8729067,5,5,1.77E-15,9.11E-15
chr20,31045305,31045394,90,*,-70.67017575,7,7,1.10E-17,7.83E-17
chr20,31063254,31063306,53,*,-64.24834285,5,5,4.95E-21,7.22E-20
chr20,36012849,36012947,99,*,-44.59317435,11,10,2.12E-08,4.40E-08
chr20,36889387,36889442,56,*,-46.61588029,8,8,4.88E-11,1.42E-10
chr20,37302996,37303062,67,*,-53.27154858,10,9,1.26E-16,7.63E-16
chr20,37357730,37357824,95,*,-34.85787189,12,10,5.36E-06,8.11E-06
chr20,39311935,39312114,180,*,-45.74755054,16,15,1.49E-14,6.76E-14
chr20,39319468,39319530,63,*,-57.52825383,9,8,4.90E-06,7.45E-06
chr20,39994611,39994806,196,*,-53.04044607,16,14,1.70E-08,3.56E-08
chr20,39995117,39995173,57,*,-23.83925264,11,3,4.75E-06,7.23E-06
chr20,42543373,42543423,51,*,-59.11750943,7,5,0.000495597,0.000581477
chr20,42544526,42544738,213,*,-42.17736256,23,19,4.45E-10,1.14E-09
chr20,42744542,42744642,101,*,-33.56761987,5,4,4.12E-13,1.54E-12
chr20,42744748,42744818,71,*,-53.02610462,8,7,4.08E-09,9.23E-09
chr20,42744949,42745006,58,*,-57.21840959,5,4,4.18E-15,2.05E-14
chr20,43727300,43727372,73,*,-28.55683368,6,4,6.07E-18,4.54E-17
chr20,43729525,43729609,85,*,-43.21662914,8,5,6.19E-06,9.29E-06
chr20,44519162,44519248,87,*,-43.69526869,7,6,7.94E-15,3.74E-14
chr20,44540775,44540941,167,*,-60.8948204,9,9,1.74E-10,4.71E-10
chr20,44686189,44686264,76,*,-26.14284038,7,4,2.70E-09,6.24E-09
chr20,44782100,44782136,37,*,-23.64619183,9,4,5.13E-05,6.85E-05
chr20,44829721,44829754,34,*,-58.16386913,5,5,7.42E-22,1.41E-20
chr20,44936301,44936952,652,*,-30.66698941,70,32,8.92E-05,0.000115668
chr20,45279919,45279975,57,*,-45.07048302,8,8,1.07E-13,4.31E-13
chr20,45440088,45440203,116,*,-47.25681391,8,6,4.15E-07,7.29E-07
chr20,45523343,45523505,163,*,-24.93160556,18,9,3.18E-06,4.96E-06
chr20,49307923,49308051,129,*,-30.3489519,9,7,6.56E-10,1.63E-09
chr20,50418790,50418865,76,*,-32.01032306,9,9,1.49E-13,5.88E-13
chr20,55201969,55202049,81,*,-51.15616954,6,5,3.16E-05,4.34E-05
chr20,55202356,55202508,153,*,-41.33347538,5,5,4.54E-12,1.49E-11
chr20,55449106,55449194,89,*,-35.27749995,5,4,0.000140826,0.000177775
chr20,55964248,55964283,36,*,-46.85554172,5,5,1.02E-10,2.85E-10
chr20,55964383,55964425,43,*,-26.18608085,8,5,1.73E-05,2.46E-05
chr20,56194184,56194243,60,*,-28.4508792,6,3,1.05E-11,3.31E-11
chr20,56247559,56247651,93,*,-23.38393645,9,3,2.86E-07,5.11E-07
chr20,56273713,56273792,80,*,-58.04722579,6,6,1.32E-22,6.07E-21
chr20,57416479,57416526,48,*,-43.56151518,14,14,3.81E-07,6.73E-07
chr20,57443950,57444004,55,*,-31.1043345,5,4,0.000173456,0.00021615
chr20,58152350,58152455,106,*,-30.25625102,18,13,4.07E-09,9.21E-09
chr20,58406858,58406908,51,*,-33.22901526,5,3,6.60E-05,8.69E-05
chr20,60540667,60540701,35,*,-38.19515717,10,9,3.08E-07,5.49E-07
chr20,60932290,60932364,75,*,-33.98588719,5,4,2.71E-13,1.04E-12
chr20,60932568,60932692,125,*,-47.99285645,6,4,5.33E-16,2.97E-15
chr20,60986787,60986993,207,*,-29.30926399,8,5,3.78E-07,6.68E-07
chr20,60990827,60991068,242,*,-20.99151619,10,3,9.49E-07,1.59E-06
chr20,61048546,61048662,117,*,-34.64818953,10,5,6.40E-06,9.60E-06
chr20,61049241,61049585,345,*,-49.11158992,22,15,0.000241391,0.000295445
