chr,start,end,width,strand,mean.meth.diff,num.CpGs,num.DMCs,DMR.pvalue,DMR.qvalue
chr19,1318874,1318927,54,*,-31.92516053,5,4,1.41E-06,2.31E-06
chr19,1409488,1409631,144,*,40.69930186,10,10,3.64E-10,9.43E-10
chr19,1455283,1455411,129,*,32.6690579,8,7,1.51E-08,3.19E-08
chr19,1465934,1465994,61,*,-32.41026805,11,10,1.19E-08,2.54E-08
chr19,1467880,1467988,109,*,-39.5497677,13,7,4.54E-05,6.10E-05
chr19,1468725,1468806,82,*,33.40107151,10,10,2.46E-07,4.45E-07
chr19,1469186,1469275,90,*,28.19147223,12,9,2.23E-06,3.55E-06
chr19,1491493,1491735,243,*,20.29552936,21,6,0.000505665,0.000592435
chr19,1523767,1523884,118,*,-49.46283942,16,14,1.43E-07,2.67E-07
chr19,1524149,1524203,55,*,-63.95625581,9,9,1.37E-06,2.25E-06
chr19,1524347,1524465,119,*,-59.68029908,15,15,4.91E-15,2.39E-14
chr19,1692027,1692078,52,*,32.57625387,5,3,2.03E-07,3.71E-07
chr19,1753733,1753905,173,*,-60.84953777,24,20,1.27E-06,2.09E-06
chr19,1754061,1754102,42,*,-63.53139521,5,3,2.47E-07,4.46E-07
chr19,1757441,1757515,75,*,-65.6960598,7,7,9.44E-22,1.71E-20
chr19,1757656,1757797,142,*,-46.02652971,15,10,1.49E-13,5.86E-13
chr19,1762505,1762584,80,*,-69.24973645,8,8,1.24E-15,6.56E-15
chr19,1807384,1807435,52,*,-30.74346409,5,4,3.85E-12,1.28E-11
chr19,1907939,1907994,56,*,68.39709082,8,8,4.83E-22,1.15E-20
chr19,1978406,1978457,52,*,87.40148346,5,5,5.15E-16,2.88E-15
chr19,1978828,1978901,74,*,66.95854353,7,6,3.65E-20,4.10E-19
chr19,1992910,1993007,98,*,45.37362965,14,13,1.32E-05,1.90E-05
chr19,2095528,2095705,178,*,24.44510169,18,9,8.56E-07,1.44E-06
chr19,2171618,2171709,92,*,-27.27225786,5,4,8.95E-07,1.51E-06
chr19,2250723,2250891,169,*,-28.76373405,15,8,2.38E-05,3.32E-05
chr19,2253279,2253431,153,*,-40.82566695,11,11,1.83E-10,4.93E-10
chr19,2271646,2271720,75,*,22.11486079,6,3,0.000111187,0.000142313
chr19,2282667,2282727,61,*,-43.39460677,8,8,3.24E-06,5.05E-06
chr19,2290965,2290987,23,*,-68.02588997,5,5,5.52E-07,9.55E-07
chr19,2306371,2306519,149,*,-33.54021849,5,3,5.64E-05,7.50E-05
chr19,2457280,2457372,93,*,27.71719016,6,3,5.14E-07,8.94E-07
chr19,2462487,2462555,69,*,26.49345865,10,6,6.64E-06,9.94E-06
chr19,2462959,2463114,156,*,22.88132746,9,3,1.81E-07,3.33E-07
chr19,2516964,2517029,66,*,27.01285897,6,3,3.37E-07,5.99E-07
chr19,2527135,2527329,195,*,71.65430082,6,6,1.65E-22,7.12E-21
chr19,2540905,2540980,76,*,29.47533939,7,6,1.51E-09,3.59E-09
chr19,2683803,2683838,36,*,31.04552241,6,3,0.000404865,0.00048039
chr19,2716441,2716500,60,*,31.02810152,5,3,5.34E-15,2.59E-14
chr19,2867320,2867505,186,*,48.23216723,15,13,4.41E-09,9.91E-09
chr19,2889150,2889212,63,*,69.07374988,7,6,2.46E-19,2.36E-18
chr19,2993782,2993839,58,*,-38.21407351,6,5,8.67E-06,1.28E-05
chr19,3055743,3055806,64,*,56.57383558,5,5,3.40E-11,1.01E-10
chr19,3178376,3178519,144,*,-31.67128067,5,4,0.000206687,0.00025508
chr19,3286101,3286169,69,*,28.85495785,6,3,2.64E-09,6.10E-09
chr19,3367780,3367934,155,*,33.9438465,9,6,3.58E-14,1.54E-13
chr19,3369481,3369615,135,*,40.0993284,9,8,7.37E-13,2.68E-12
chr19,3369786,3369857,72,*,39.94757132,7,6,0.000107344,0.000137675
chr19,3398656,3398743,88,*,66.37445367,8,8,8.28E-20,8.65E-19
chr19,3403624,3403992,369,*,32.12610913,30,22,2.59E-05,3.60E-05
chr19,3435271,3435461,191,*,-84.50751153,23,21,1.02E-07,1.95E-07
chr19,3480409,3480569,161,*,-46.87674931,12,11,7.61E-13,2.76E-12
chr19,3507910,3507990,81,*,56.24011085,5,5,1.14E-21,1.97E-20
chr19,3574380,3574512,133,*,47.83850819,20,20,4.72E-12,1.55E-11
chr19,3585404,3585450,47,*,-40.62199619,7,6,2.14E-16,1.26E-15
chr19,3585567,3585652,86,*,-42.75216823,5,3,4.25E-15,2.08E-14
chr19,3683809,3684036,228,*,-27.33498299,9,7,1.13E-06,1.87E-06
chr19,3709607,3709658,52,*,71.21153924,6,6,6.33E-14,2.63E-13
chr19,3785794,3785829,36,*,-61.01233726,5,4,3.33E-08,6.74E-08
chr19,3808852,3808925,74,*,22.247951,5,3,6.54E-07,1.12E-06
chr19,3933020,3933145,126,*,-52.33662724,6,5,2.39E-15,1.21E-14
chr19,3933429,3933766,338,*,-32.05027186,22,14,9.31E-05,0.000120435
chr19,4046938,4046983,46,*,55.29434058,5,4,1.48E-07,2.75E-07
chr19,4059476,4059546,71,*,-25.6461063,5,4,8.20E-09,1.78E-08
chr19,4060045,4060283,239,*,-22.77474438,13,4,0.000271849,0.000330585
chr19,4173402,4173455,54,*,40.9446169,5,4,9.06E-08,1.74E-07
chr19,4198457,4198561,105,*,-58.50823092,19,18,5.05E-09,1.13E-08
chr19,4232879,4233050,172,*,-24.88591734,6,3,1.89E-05,2.68E-05
chr19,4304621,4304667,47,*,-25.00045107,6,3,1.14E-05,1.66E-05
chr19,4328784,4328840,57,*,-76.95768794,7,5,4.07E-05,5.50E-05
chr19,4369370,4369420,51,*,-46.83137766,5,3,3.17E-06,4.95E-06
chr19,4374535,4374700,166,*,-34.21747828,11,8,5.62E-13,2.07E-12
chr19,4518531,4518581,51,*,-39.11338713,7,7,1.30E-06,2.14E-06
chr19,4607093,4607163,71,*,-63.47638559,8,8,7.62E-19,6.69E-18
chr19,4716017,4716087,71,*,68.42969866,5,5,1.01E-22,6.07E-21
chr19,4800979,4801038,60,*,58.80088798,5,5,1.03E-16,6.34E-16
chr19,4851905,4851977,73,*,-34.42738534,7,5,5.09E-11,1.47E-10
chr19,4878008,4878104,97,*,36.08263405,5,3,2.59E-05,3.60E-05
chr19,5023340,5023411,72,*,90.38618948,5,5,1.01E-22,6.07E-21
chr19,5298602,5298673,72,*,52.34818944,6,6,1.73E-15,8.95E-15
chr19,5338997,5339130,134,*,30.58111212,12,10,1.95E-07,3.57E-07
chr19,5799377,5799532,156,*,-29.08372841,9,4,1.73E-05,2.46E-05
chr19,5826307,5826385,79,*,48.39451686,5,5,9.77E-14,3.94E-13
chr19,5827782,5827859,78,*,-71.98518531,12,12,8.22E-19,7.20E-18
chr19,5829064,5829316,253,*,-41.61903242,18,10,5.87E-06,8.83E-06
chr19,6100660,6100723,64,*,-23.7871931,6,5,8.09E-06,1.20E-05
chr19,6236412,6236564,153,*,62.25731588,8,8,2.93E-20,3.40E-19
chr19,6531498,6531600,103,*,-33.84967016,6,4,0.000511309,0.00059823
chr19,6744957,6745015,59,*,39.08948667,5,5,6.44E-08,1.26E-07
chr19,6753354,6753512,159,*,-54.51336364,7,7,1.31E-20,1.69E-19
chr19,6772830,6772931,102,*,-55.86458817,7,7,5.78E-10,1.45E-09
chr19,6857163,6857266,104,*,-37.40081312,8,8,6.16E-06,9.26E-06
chr19,7585776,7585968,193,*,21.05616056,8,3,0.000424461,0.000502177
chr19,7598392,7598551,160,*,39.73032208,13,12,1.44E-08,3.04E-08
chr19,7615953,7616039,87,*,25.58004933,9,5,5.00E-05,6.69E-05
chr19,7684726,7684779,54,*,79.25214108,5,5,1.01E-22,6.07E-21
chr19,7685110,7685248,139,*,87.75040781,8,8,1.14E-19,1.16E-18
chr19,7754196,7754443,248,*,24.03408178,8,5,0.000627126,0.000727358
chr19,7933409,7933501,93,*,-74.07572538,5,5,2.60E-11,7.80E-11
chr19,7934231,7934397,167,*,-82.50600868,15,15,1.57E-06,2.55E-06
chr19,7934515,7934654,140,*,-83.15488884,14,11,1.53E-10,4.16E-10
chr19,7959946,7960059,114,*,58.82704936,8,8,4.00E-18,3.09E-17
chr19,7989919,7989983,65,*,-30.49632101,5,3,1.24E-05,1.80E-05
chr19,8191523,8191585,63,*,24.86050011,7,3,0.000312258,0.000376462
chr19,8399195,8399588,394,*,25.70490934,36,19,3.91E-05,5.30E-05
chr19,8545747,8545818,72,*,67.97887501,6,6,1.32E-22,6.07E-21
chr19,8808156,8808237,82,*,35.33711803,5,3,2.40E-05,3.34E-05
chr19,8808935,8808992,58,*,29.19540093,5,3,4.39E-09,9.85E-09
chr19,8849365,8849401,37,*,40.56954713,5,5,7.94E-09,1.73E-08
chr19,8987252,8987333,82,*,21.55719026,5,3,2.65E-06,4.18E-06
chr19,9129064,9129228,165,*,33.65930924,14,8,0.000107,0.000137259
chr19,9473817,9473869,53,*,-43.98329876,6,6,2.22E-07,4.04E-07
chr19,10023962,10024129,168,*,-21.46883953,15,9,2.67E-10,7.03E-10
chr19,10124138,10124190,53,*,35.96497425,5,5,1.57E-07,2.92E-07
chr19,10142058,10142116,59,*,38.18911432,7,6,1.51E-06,2.46E-06
chr19,10197745,10197824,80,*,-41.58804388,7,5,0.000227656,0.000279749
chr19,10381141,10381191,51,*,29.87419888,13,10,4.82E-09,1.08E-08
chr19,10397559,10397815,257,*,-47.01146235,15,12,2.48E-08,5.10E-08
chr19,10406913,10406976,64,*,-31.57170817,5,3,1.10E-08,2.36E-08
chr19,10597047,10597220,174,*,82.99165721,6,6,5.97E-21,8.39E-20
chr19,10747081,10747173,93,*,57.05997448,5,5,1.33E-09,3.18E-09
chr19,10870371,10870449,79,*,-31.97210258,6,4,5.53E-05,7.35E-05
chr19,11009806,11009868,63,*,68.63623425,5,5,4.93E-19,4.47E-18
chr19,11531400,11531452,53,*,32.63100006,7,6,0.00010543,0.000135413
chr19,11533318,11533359,42,*,34.41023019,8,8,1.10E-10,3.06E-10
chr19,11590219,11590367,149,*,-57.48198351,17,17,3.33E-10,8.67E-10
chr19,11591464,11591600,137,*,-54.92838466,13,13,1.48E-07,2.76E-07
chr19,11591684,11591812,129,*,-45.88577392,20,16,1.89E-06,3.05E-06
chr19,11593123,11593193,71,*,-82.20744534,7,7,1.23E-21,2.12E-20
chr19,12075725,12075883,159,*,25.0878659,6,3,1.13E-05,1.64E-05
chr19,12076233,12076257,25,*,31.00956076,5,5,2.84E-08,5.79E-08
chr19,12175781,12175936,156,*,26.82467919,21,13,5.68E-05,7.55E-05
chr19,12203027,12203062,36,*,27.96224476,6,5,7.38E-11,2.09E-10
chr19,12524666,12524768,103,*,-27.67720255,8,6,3.00E-05,4.13E-05
chr19,12759008,12759084,77,*,-40.31164444,8,8,3.76E-09,8.54E-09
chr19,12876915,12877065,151,*,-63.26515396,17,17,1.93E-12,6.65E-12
chr19,12991800,12991930,131,*,28.51782184,11,7,0.000406537,0.000482268
chr19,13107387,13107459,73,*,27.10618181,7,5,9.29E-09,2.01E-08
chr19,13125209,13125282,74,*,-37.08000251,8,7,1.27E-06,2.09E-06
chr19,13128003,13128065,63,*,-31.03733122,6,4,0.000113841,0.000145561
chr19,13208399,13208451,53,*,35.07941847,5,4,0.000191308,0.000237179
chr19,13209704,13209982,279,*,-32.16905171,27,21,6.19E-06,9.29E-06
chr19,13210105,13210180,76,*,-41.92722778,7,4,0.000635403,0.000736589
chr19,13210423,13210504,82,*,-27.50977733,11,6,0.000446438,0.000526609
chr19,13213480,13213512,33,*,-44.95954693,5,5,3.70E-07,6.54E-07
chr19,13213642,13213847,206,*,-63.61432176,20,16,5.21E-09,1.16E-08
chr19,13617058,13617091,34,*,26.76768084,7,6,0.000283359,0.000343888
chr19,13929038,13929121,84,*,-35.94511344,5,4,3.73E-05,5.07E-05
chr19,13946625,13946828,204,*,30.67878699,8,5,1.51E-10,4.12E-10
chr19,13983668,13983860,193,*,-54.46095744,18,17,7.60E-10,1.88E-09
chr19,14048635,14048769,135,*,-23.40526329,6,5,4.81E-07,8.39E-07
chr19,14089961,14090013,53,*,-23.0091664,10,3,0.000373172,0.000445023
chr19,14182838,14182929,92,*,21.04126883,8,3,0.000265176,0.000322977
chr19,14444265,14444528,264,*,-57.41450617,18,16,1.88E-09,4.42E-09
chr19,14474072,14474180,109,*,27.80517237,7,4,2.23E-08,4.62E-08
chr19,14542907,14543000,94,*,-42.30522569,7,7,1.17E-14,5.36E-14
chr19,14583111,14583176,66,*,-40.41368379,9,6,1.59E-09,3.79E-09
chr19,14586109,14586147,39,*,-60.34783788,6,6,6.50E-10,1.62E-09
chr19,15288753,15288843,91,*,-69.04328642,8,8,1.95E-21,3.16E-20
chr19,15307005,15307098,94,*,24.93317971,10,5,5.74E-07,9.91E-07
chr19,15334387,15334468,82,*,-89.06489446,10,10,6.67E-11,1.90E-10
chr19,15564190,15564271,82,*,48.51180557,6,6,2.25E-13,8.71E-13
chr19,15568375,15568449,75,*,-41.70091266,20,19,5.65E-06,8.52E-06
chr19,15695377,15695451,75,*,-71.27314279,8,8,3.12E-17,2.08E-16
chr19,15974419,15974495,77,*,-32.83921569,5,5,2.95E-06,4.63E-06
chr19,16178193,16178309,117,*,30.9391734,5,3,2.19E-05,3.07E-05
chr19,16181311,16181385,75,*,-60.64779194,5,5,1.01E-22,6.07E-21
chr19,16187316,16187352,37,*,-88.48938224,7,7,2.37E-10,6.29E-10
chr19,16187516,16187573,58,*,-87.93819443,9,9,6.76E-09,1.48E-08
chr19,16187753,16187848,96,*,-93.08319881,14,14,3.23E-11,9.61E-11
chr19,16187973,16188025,53,*,-91.31923727,8,8,4.83E-22,1.15E-20
chr19,16369546,16369629,84,*,-28.52591723,8,5,7.89E-07,1.34E-06
chr19,16437760,16437878,119,*,-39.43610154,13,12,4.91E-05,6.57E-05
chr19,17004576,17004673,98,*,-44.92746215,7,6,9.51E-07,1.59E-06
chr19,17008698,17008838,141,*,-61.76063125,15,15,1.76E-18,1.45E-17
chr19,17115429,17115508,80,*,-36.70587365,6,4,1.40E-06,2.30E-06
chr19,17346225,17346299,75,*,-55.18562912,5,4,6.79E-12,2.19E-11
chr19,17346721,17346808,88,*,-87.65865257,17,17,2.03E-09,4.76E-09
chr19,17439142,17439360,219,*,-47.0681963,18,15,4.09E-06,6.28E-06
chr19,17439639,17439720,82,*,-31.14205969,7,7,2.47E-06,3.91E-06
chr19,17536022,17536191,170,*,-27.08163326,9,5,0.000123086,0.000156708
chr19,17889610,17889687,78,*,44.69440462,6,6,7.61E-10,1.88E-09
chr19,17981088,17981115,28,*,44.00544135,5,5,1.08E-10,3.00E-10
chr19,17983740,17983846,107,*,-37.85008663,16,15,1.33E-05,1.92E-05
chr19,18104059,18104127,69,*,65.47851136,6,6,2.58E-22,9.25E-21
chr19,18118740,18118835,96,*,25.75873626,7,4,9.33E-09,2.01E-08
chr19,18119000,18119113,114,*,20.26962681,17,10,0.000867588,0.00098954
chr19,18455453,18455482,30,*,-32.52887293,5,4,1.71E-11,5.23E-11
chr19,18539705,18539951,247,*,-77.09378455,21,15,0.000153682,0.000192881
chr19,18540117,18540149,33,*,-24.9086758,5,3,7.09E-06,1.06E-05
chr19,18544032,18544111,80,*,-44.08442706,11,9,4.48E-08,8.94E-08
chr19,18544365,18544446,82,*,-51.93871834,8,8,1.62E-12,5.64E-12
chr19,18707481,18707547,67,*,44.19955997,5,5,3.04E-16,1.75E-15
chr19,18714550,18714633,84,*,-45.53096453,7,6,2.50E-09,5.80E-09
chr19,18722489,18722624,136,*,-59.53301156,11,9,4.65E-07,8.12E-07
chr19,18896526,18896589,64,*,51.57984968,6,6,2.18E-14,9.68E-14
chr19,18899527,18899769,243,*,-58.75780026,19,13,4.51E-06,6.89E-06
chr19,18901820,18901932,113,*,-51.26085174,10,8,4.73E-16,2.66E-15
chr19,18902247,18902308,62,*,-34.15997344,10,7,5.68E-15,2.74E-14
chr19,19322791,19322837,47,*,-57.97026232,9,9,1.08E-06,1.80E-06
chr19,19384009,19384100,92,*,-63.45637017,17,17,3.41E-12,1.15E-11
chr19,19739143,19739205,63,*,25.14227331,9,3,7.27E-16,3.97E-15
chr19,19739314,19739358,45,*,30.75197718,8,8,6.89E-07,1.18E-06
chr19,21769370,21769497,128,*,32.02516718,20,13,0.000166824,0.000208364
chr19,21880116,21880211,96,*,31.13246647,5,4,1.38E-15,7.23E-15
chr19,22700808,22700894,87,*,41.211076,7,4,0.000202052,0.000249643
chr19,23076630,23076787,158,*,44.76604149,10,8,4.46E-11,1.30E-10
chr19,23653825,23653896,72,*,-34.65006172,6,4,2.00E-10,5.35E-10
chr19,28342193,28342277,85,*,46.94883365,5,5,9.07E-14,3.68E-13
chr19,29218357,29218392,36,*,46.96969697,6,6,0.000117757,0.000150202
chr19,29284404,29284447,44,*,44.86014481,14,11,0.000201984,0.000249578
chr19,29284578,29284797,220,*,33.18291482,29,22,0.000240641,0.000294594
chr19,29505961,29506007,47,*,25.99946689,8,5,1.57E-05,2.25E-05
chr19,29892475,29892538,64,*,-37.59025815,5,5,1.59E-12,5.55E-12
chr19,30016190,30016225,36,*,-48.73778996,8,7,2.10E-06,3.36E-06
chr19,30017263,30017290,28,*,-23.5513025,5,3,0.000200879,0.000248288
chr19,30017413,30017507,95,*,-49.90828789,20,17,5.77E-09,1.28E-08
chr19,30017657,30017782,126,*,-38.28446374,17,12,0.000337773,0.000405332
chr19,30018187,30018253,67,*,-27.16873805,5,4,1.66E-07,3.07E-07
chr19,30020211,30020267,57,*,24.87174898,7,3,8.85E-07,1.49E-06
chr19,30020619,30020760,142,*,23.65004077,12,9,1.30E-05,1.87E-05
chr19,30215268,30215398,131,*,32.93335193,5,4,1.03E-09,2.50E-09
chr19,30334118,30334201,84,*,35.93981686,5,5,2.06E-14,9.18E-14
chr19,30363514,30363639,126,*,34.57303358,9,8,1.45E-10,3.96E-10
chr19,30716676,30716761,86,*,-56.83109617,5,4,4.06E-07,7.15E-07
chr19,30716940,30717103,164,*,-61.58501944,21,18,4.01E-09,9.08E-09
chr19,30719327,30719466,140,*,-61.80649789,13,12,8.14E-13,2.95E-12
chr19,30935228,30935279,52,*,64.53887749,7,7,5.31E-22,1.15E-20
chr19,30936533,30936591,59,*,35.26409197,9,9,3.31E-06,5.16E-06
chr19,30942169,30942236,68,*,42.91443921,5,5,3.19E-16,1.83E-15
chr19,31025780,31025865,86,*,39.76980926,7,7,1.61E-15,8.34E-15
chr19,31411391,31411448,58,*,57.74911643,5,5,8.43E-19,7.35E-18
chr19,31587053,31587193,141,*,49.62403407,7,7,6.68E-18,4.94E-17
chr19,31655994,31656063,70,*,37.23806281,5,5,1.87E-12,6.47E-12
chr19,31794228,31794311,84,*,54.57071256,5,5,1.66E-16,9.95E-16
chr19,31839565,31839757,193,*,-29.47614064,12,6,4.14E-07,7.27E-07
chr19,31839920,31839968,49,*,-45.40332026,8,5,0.000109417,0.000140179
chr19,32147521,32147576,56,*,41.58014028,5,4,2.75E-13,1.05E-12
chr19,32450107,32450167,61,*,32.06564177,5,4,1.89E-12,6.54E-12
chr19,32715400,32715471,72,*,45.25317436,7,5,1.09E-10,3.01E-10
chr19,32800996,32801065,70,*,39.1831882,8,8,2.04E-16,1.20E-15
chr19,33556265,33556337,73,*,-56.86003428,5,5,4.56E-09,1.02E-08
chr19,33625527,33625582,56,*,35.56554459,5,4,2.15E-09,5.02E-09
chr19,33716373,33716526,154,*,-53.45677848,17,15,6.06E-08,1.19E-07
chr19,33792071,33792176,106,*,42.78304205,16,16,1.57E-11,4.84E-11
chr19,34113908,34113957,50,*,30.62468346,7,7,0.000131539,0.000166685
chr19,34175705,34175767,63,*,-28.45596524,6,3,9.93E-06,1.45E-05
chr19,34263142,34263196,55,*,21.82343615,5,3,3.76E-07,6.65E-07
chr19,34285785,34285855,71,*,58.06105549,10,9,6.77E-06,1.01E-05
chr19,34289015,34289092,78,*,29.06553331,6,4,0.000320112,0.000385389
chr19,34397785,34397825,41,*,53.44711538,6,6,1.39E-10,3.80E-10
chr19,34973273,34973328,56,*,20.83849885,11,5,0.000244726,0.000299275
chr19,35066219,35066276,58,*,-35.23005745,6,5,2.69E-08,5.51E-08
chr19,35531807,35531860,54,*,27.17829117,6,4,9.79E-08,1.87E-07
chr19,35758117,35758192,76,*,-67.97764736,6,6,3.14E-22,1.11E-20
chr19,36049600,36049634,35,*,-52.18890555,5,5,1.65E-09,3.91E-09
chr19,36232133,36232205,73,*,-50.00458615,7,7,1.26E-19,1.28E-18
chr19,36347679,36347752,74,*,-23.92300071,6,3,8.52E-12,2.71E-11
chr19,36389487,36389555,69,*,49.9799685,5,5,1.16E-11,3.63E-11
chr19,36450923,36450985,63,*,-51.71062172,6,5,5.37E-09,1.19E-08
chr19,36499470,36499525,56,*,67.91847708,7,7,3.31E-22,1.15E-20
chr19,36523390,36523458,69,*,-33.83081944,5,5,8.67E-09,1.88E-08
chr19,36523847,36523908,62,*,-35.84774859,7,6,1.82E-13,7.12E-13
chr19,36758501,36758565,65,*,56.35074614,5,5,4.63E-22,1.15E-20
chr19,37096065,37096303,239,*,28.09176461,33,24,5.32E-05,7.10E-05
chr19,37096430,37096476,47,*,35.03161944,7,7,1.18E-05,1.71E-05
chr19,37794931,37795026,96,*,73.57416503,5,5,1.01E-22,6.07E-21
chr19,37894543,37894651,109,*,23.37785546,6,3,5.04E-06,7.65E-06
chr19,38183124,38183200,77,*,33.59420933,5,5,8.52E-05,0.000110682
chr19,38346527,38346566,40,*,29.83317711,7,3,4.93E-06,7.49E-06
chr19,38553909,38554045,137,*,31.84895517,7,4,0.000285768,0.000346657
chr19,38746850,38746883,34,*,-58.75350069,13,12,9.88E-08,1.88E-07
chr19,38755561,38755648,88,*,25.65218116,9,6,1.03E-07,1.97E-07
chr19,38794961,38795099,139,*,30.38597789,6,5,8.48E-07,1.43E-06
chr19,38796092,38796351,260,*,24.96059004,10,6,9.33E-07,1.56E-06
chr19,39086950,39087076,127,*,20.1683917,10,3,0.000708155,0.00081593
chr19,39440373,39440426,54,*,-40.66829548,6,5,0.000327525,0.000393673
chr19,39646682,39646758,77,*,65.92947567,5,5,2.06E-21,3.31E-20
chr19,39658260,39658356,97,*,63.54671649,10,10,1.99E-13,7.72E-13
chr19,39738402,39738518,117,*,-22.15209834,15,5,0.000786534,0.000902405
chr19,39989812,39989920,109,*,-66.54635279,9,8,1.95E-07,3.57E-07
chr19,39990042,39990100,59,*,-61.41472602,9,9,1.08E-21,1.88E-20
chr19,39997954,39998008,55,*,-65.85708228,7,7,1.58E-10,4.29E-10
chr19,39998101,39998184,84,*,-61.40621074,7,7,3.53E-12,1.18E-11
chr19,40005707,40005911,205,*,-28.44228782,15,8,0.000490921,0.000576281
chr19,40006211,40006462,252,*,29.83313724,24,13,0.00037013,0.000441525
chr19,40315026,40315120,95,*,-74.49363018,7,7,6.60E-14,2.73E-13
chr19,40421227,40421346,120,*,33.35739823,9,7,5.34E-06,8.08E-06
chr19,40421526,40421593,68,*,36.84785925,9,5,2.01E-05,2.83E-05
chr19,40724154,40724242,89,*,-63.37454367,19,18,5.02E-14,2.11E-13
chr19,40732074,40732361,288,*,22.9283897,24,10,1.09E-05,1.59E-05
chr19,40871649,40871679,31,*,-72.9375298,5,5,3.16E-08,6.42E-08
chr19,40973315,40973351,37,*,30.87239856,5,3,0.000587474,0.000683462
chr19,41018895,41018951,57,*,-38.89831048,10,10,1.69E-08,3.55E-08
chr19,41019088,41019154,67,*,-27.36697279,14,9,1.25E-05,1.80E-05
chr19,41119460,41119538,79,*,-48.06984169,5,5,5.42E-19,4.88E-18
chr19,41829752,41829802,51,*,-64.36544732,6,6,3.29E-17,2.19E-16
chr19,41882432,41882708,277,*,35.34594152,27,26,2.27E-08,4.68E-08
chr19,42028607,42028636,30,*,26.82321188,6,4,0.000257429,0.000313965
chr19,42444989,42445173,185,*,24.37703843,15,7,2.98E-05,4.11E-05
chr19,42503478,42503546,69,*,-38.62820756,5,4,1.28E-07,2.41E-07
chr19,43912432,43912493,62,*,-38.46444431,6,4,0.000112632,0.000144084
chr19,43979153,43979225,73,*,-52.49902395,5,3,0.000481016,0.000565103
chr19,43979358,43979519,162,*,-82.85634454,19,14,3.11E-06,4.86E-06
chr19,44203906,44203953,48,*,-43.56960449,7,7,4.96E-08,9.84E-08
chr19,44278668,44278777,110,*,-32.25594728,16,11,0.000590237,0.000686627
chr19,44287279,44287381,103,*,37.17638787,7,5,6.87E-05,9.03E-05
chr19,45281095,45281295,201,*,30.13846879,15,11,3.44E-05,4.71E-05
chr19,45620572,45620644,73,*,47.21369312,6,6,2.17E-15,1.11E-14
chr19,45657237,45657292,56,*,-41.66150514,5,5,7.93E-11,2.24E-10
chr19,45665372,45665436,65,*,-41.87691477,7,5,5.27E-05,7.04E-05
chr19,45826997,45827064,68,*,-45.86388201,6,5,4.99E-18,3.78E-17
chr19,45849793,45849872,80,*,-33.1156347,6,4,1.62E-06,2.63E-06
chr19,45905770,45905815,46,*,-49.63339758,8,8,1.83E-13,7.13E-13
chr19,46367437,46367771,335,*,-68.36125267,33,31,1.93E-09,4.53E-09
chr19,46380079,46380142,64,*,-41.13293877,7,7,2.55E-13,9.79E-13
chr19,46405003,46405102,100,*,-48.66150346,10,10,1.68E-06,2.71E-06
chr19,46518578,46518643,66,*,44.32626242,14,14,4.72E-10,1.20E-09
chr19,46519368,46519419,52,*,-61.98342048,20,20,3.08E-17,2.05E-16
chr19,46807425,46807501,77,*,38.97157405,5,5,4.77E-18,3.64E-17
chr19,46908920,46909019,100,*,34.89063275,5,4,1.87E-07,3.43E-07
chr19,46996635,46996687,53,*,-44.40364711,11,10,0.000106949,0.000137221
chr19,46998648,46998692,45,*,-29.86264474,8,5,3.20E-05,4.39E-05
chr19,47234547,47234614,68,*,42.17836097,8,7,3.44E-11,1.02E-10
chr19,47260070,47260106,37,*,38.59602134,6,5,4.80E-08,9.53E-08
chr19,47524721,47525042,322,*,-75.12736889,40,40,8.48E-14,3.46E-13
chr19,47778624,47778674,51,*,-66.27201434,7,7,2.50E-05,3.48E-05
chr19,47933308,47933357,50,*,-37.15524824,10,9,1.25E-08,2.67E-08
chr19,47960814,47960875,62,*,-45.2280419,6,5,5.71E-07,9.87E-07
chr19,48076360,48076424,65,*,44.56580513,12,12,8.62E-08,1.66E-07
chr19,48167879,48167962,84,*,61.74290062,5,5,1.41E-21,2.36E-20
chr19,48229366,48229471,106,*,58.9986649,13,13,3.25E-16,1.86E-15
chr19,48901659,48901736,78,*,-78.73104555,9,9,5.86E-21,8.28E-20
chr19,48947304,48947430,127,*,24.1126227,8,6,7.27E-10,1.80E-09
chr19,49173631,49173806,176,*,32.71908696,8,3,6.97E-10,1.73E-09
chr19,49199980,49200183,204,*,40.76361973,14,12,1.37E-13,5.42E-13
chr19,49242603,49242746,144,*,-75.17173723,30,30,3.30E-12,1.11E-11
chr19,49256618,49256672,55,*,40.33567646,8,8,6.01E-16,3.32E-15
chr19,49340429,49340490,62,*,-60.25278469,5,5,2.88E-10,7.56E-10
chr19,49340709,49340774,66,*,-48.64734834,9,9,1.80E-11,5.51E-11
chr19,49363632,49363706,75,*,73.35616482,7,7,5.88E-19,5.24E-18
chr19,49628601,49628673,73,*,66.80595349,5,5,2.41E-20,2.87E-19
chr19,50193390,50193422,33,*,-30.87795466,5,4,1.22E-08,2.60E-08
chr19,50194196,50194228,33,*,-26.88305709,5,3,0.000152207,0.000191222
chr19,50194378,50194465,88,*,-41.13234133,7,7,2.40E-09,5.57E-09
chr19,50393295,50393397,103,*,-41.64454055,17,12,0.000138151,0.000174574
chr19,50393576,50393797,222,*,-75.72565964,24,24,2.62E-07,4.71E-07
