chr,start,end,width,strand,mean.meth.diff,num.CpGs,num.DMCs,DMR.pvalue,DMR.qvalue
chr19,18119000,18119113,114,*,20.26962681,17,10,0.000867588,0.00098954
chr19,18707481,18707547,67,*,44.19955997,5,5,3.04E-16,1.75E-15
chr19,18896526,18896589,64,*,51.57984968,6,6,2.18E-14,9.68E-14
chr19,19739143,19739205,63,*,25.14227331,9,3,7.27E-16,3.97E-15
chr19,19739314,19739358,45,*,30.75197718,8,8,6.89E-07,1.18E-06
chr19,21769370,21769497,128,*,32.02516718,20,13,0.000166824,0.000208364
chr19,21880116,21880211,96,*,31.13246647,5,4,1.38E-15,7.23E-15
chr19,22700808,22700894,87,*,41.211076,7,4,0.000202052,0.000249643
chr19,23076630,23076787,158,*,44.76604149,10,8,4.46E-11,1.30E-10
chr19,28342193,28342277,85,*,46.94883365,5,5,9.07E-14,3.68E-13
chr19,29218357,29218392,36,*,46.96969697,6,6,0.000117757,0.000150202
chr19,29284404,29284447,44,*,44.86014481,14,11,0.000201984,0.000249578
chr19,29284578,29284797,220,*,33.18291482,29,22,0.000240641,0.000294594
chr19,29505961,29506007,47,*,25.99946689,8,5,1.57E-05,2.25E-05
chr19,30020211,30020267,57,*,24.87174898,7,3,8.85E-07,1.49E-06
chr19,30020619,30020760,142,*,23.65004077,12,9,1.30E-05,1.87E-05
chr19,30215268,30215398,131,*,32.93335193,5,4,1.03E-09,2.50E-09
chr19,30334118,30334201,84,*,35.93981686,5,5,2.06E-14,9.18E-14
chr19,30363514,30363639,126,*,34.57303358,9,8,1.45E-10,3.96E-10
chr19,30935228,30935279,52,*,64.53887749,7,7,5.31E-22,1.15E-20
chr19,30936533,30936591,59,*,35.26409197,9,9,3.31E-06,5.16E-06
chr19,30942169,30942236,68,*,42.91443921,5,5,3.19E-16,1.83E-15
chr19,31025780,31025865,86,*,39.76980926,7,7,1.61E-15,8.34E-15
chr19,31411391,31411448,58,*,57.74911643,5,5,8.43E-19,7.35E-18
chr19,31587053,31587193,141,*,49.62403407,7,7,6.68E-18,4.94E-17
chr19,31655994,31656063,70,*,37.23806281,5,5,1.87E-12,6.47E-12
chr19,31794228,31794311,84,*,54.57071256,5,5,1.66E-16,9.95E-16
chr19,32147521,32147576,56,*,41.58014028,5,4,2.75E-13,1.05E-12
chr19,32450107,32450167,61,*,32.06564177,5,4,1.89E-12,6.54E-12
chr19,32715400,32715471,72,*,45.25317436,7,5,1.09E-10,3.01E-10
chr19,32800996,32801065,70,*,39.1831882,8,8,2.04E-16,1.20E-15
chr19,33625527,33625582,56,*,35.56554459,5,4,2.15E-09,5.02E-09
chr19,33792071,33792176,106,*,42.78304205,16,16,1.57E-11,4.84E-11
chr19,34113908,34113957,50,*,30.62468346,7,7,0.000131539,0.000166685
chr19,34263142,34263196,55,*,21.82343615,5,3,3.76E-07,6.65E-07
chr19,34285785,34285855,71,*,58.06105549,10,9,6.77E-06,1.01E-05
chr19,34289015,34289092,78,*,29.06553331,6,4,0.000320112,0.000385389
chr19,34397785,34397825,41,*,53.44711538,6,6,1.39E-10,3.80E-10
chr19,34973273,34973328,56,*,20.83849885,11,5,0.000244726,0.000299275
chr19,35531807,35531860,54,*,27.17829117,6,4,9.79E-08,1.87E-07
chr19,36389487,36389555,69,*,49.9799685,5,5,1.16E-11,3.63E-11
chr19,36499470,36499525,56,*,67.91847708,7,7,3.31E-22,1.15E-20
chr19,36758501,36758565,65,*,56.35074614,5,5,4.63E-22,1.15E-20
chr19,37096065,37096303,239,*,28.09176461,33,24,5.32E-05,7.10E-05
chr19,37096430,37096476,47,*,35.03161944,7,7,1.18E-05,1.71E-05
chr19,37794931,37795026,96,*,73.57416503,5,5,1.01E-22,6.07E-21
chr19,37894543,37894651,109,*,23.37785546,6,3,5.04E-06,7.65E-06
chr19,38183124,38183200,77,*,33.59420933,5,5,8.52E-05,0.000110682
chr19,38346527,38346566,40,*,29.83317711,7,3,4.93E-06,7.49E-06
chr19,38553909,38554045,137,*,31.84895517,7,4,0.000285768,0.000346657
chr19,38755561,38755648,88,*,25.65218116,9,6,1.03E-07,1.97E-07
chr19,38794961,38795099,139,*,30.38597789,6,5,8.48E-07,1.43E-06
chr19,38796092,38796351,260,*,24.96059004,10,6,9.33E-07,1.56E-06
chr19,39086950,39087076,127,*,20.1683917,10,3,0.000708155,0.00081593
chr19,39646682,39646758,77,*,65.92947567,5,5,2.06E-21,3.31E-20
chr19,39658260,39658356,97,*,63.54671649,10,10,1.99E-13,7.72E-13
chr19,40006211,40006462,252,*,29.83313724,24,13,0.00037013,0.000441525
chr19,40421227,40421346,120,*,33.35739823,9,7,5.34E-06,8.08E-06
chr19,40421526,40421593,68,*,36.84785925,9,5,2.01E-05,2.83E-05
chr19,40732074,40732361,288,*,22.9283897,24,10,1.09E-05,1.59E-05
chr19,40973315,40973351,37,*,30.87239856,5,3,0.000587474,0.000683462
chr19,41882432,41882708,277,*,35.34594152,27,26,2.27E-08,4.68E-08
chr19,42028607,42028636,30,*,26.82321188,6,4,0.000257429,0.000313965
chr19,42444989,42445173,185,*,24.37703843,15,7,2.98E-05,4.11E-05
chr19,44287279,44287381,103,*,37.17638787,7,5,6.87E-05,9.03E-05
chr19,45281095,45281295,201,*,30.13846879,15,11,3.44E-05,4.71E-05
chr19,45620572,45620644,73,*,47.21369312,6,6,2.17E-15,1.11E-14
chr19,46518578,46518643,66,*,44.32626242,14,14,4.72E-10,1.20E-09
chr19,46807425,46807501,77,*,38.97157405,5,5,4.77E-18,3.64E-17
chr19,46908920,46909019,100,*,34.89063275,5,4,1.87E-07,3.43E-07
chr19,47234547,47234614,68,*,42.17836097,8,7,3.44E-11,1.02E-10
chr19,47260070,47260106,37,*,38.59602134,6,5,4.80E-08,9.53E-08
chr19,48076360,48076424,65,*,44.56580513,12,12,8.62E-08,1.66E-07
chr19,48167879,48167962,84,*,61.74290062,5,5,1.41E-21,2.36E-20
chr19,48229366,48229471,106,*,58.9986649,13,13,3.25E-16,1.86E-15
chr19,48947304,48947430,127,*,24.1126227,8,6,7.27E-10,1.80E-09
chr19,49173631,49173806,176,*,32.71908696,8,3,6.97E-10,1.73E-09
chr19,49199980,49200183,204,*,40.76361973,14,12,1.37E-13,5.42E-13
chr19,49256618,49256672,55,*,40.33567646,8,8,6.01E-16,3.32E-15
chr19,49363632,49363706,75,*,73.35616482,7,7,5.88E-19,5.24E-18
chr19,49628601,49628673,73,*,66.80595349,5,5,2.41E-20,2.87E-19
chr19,50836408,50836629,222,*,26.05016529,13,6,2.11E-10,5.62E-10
chr19,50938658,50938715,58,*,41.03945618,5,4,3.05E-13,1.16E-12
chr19,51020517,51020596,80,*,30.30587845,6,5,3.41E-06,5.30E-06
chr19,51051839,51052054,216,*,46.40070537,11,11,4.99E-15,2.43E-14
chr19,51171975,51172041,67,*,21.5391844,12,4,3.25E-05,4.45E-05
chr19,51189965,51190094,130,*,27.62577147,11,6,6.51E-09,1.43E-08
chr19,51190222,51190305,84,*,25.92991112,7,5,0.000126884,0.000161174
chr19,51205803,51205860,58,*,33.60731463,6,5,8.83E-08,1.70E-07
chr19,51829898,51829985,88,*,33.37053524,7,4,2.43E-08,5.01E-08
chr19,53861600,53861666,67,*,29.4866072,7,4,0.000343628,0.000412025
chr19,54151180,54151315,136,*,30.21098888,16,10,0.000228679,0.000280858
chr19,54976359,54976397,39,*,25.33755311,12,5,5.91E-06,8.90E-06
chr19,55866067,55866105,39,*,21.20837072,7,3,0.000656282,0.000759387
chr19,55944510,55944658,149,*,31.55458626,11,7,4.54E-05,6.11E-05
chr19,56041493,56041526,34,*,50.6010929,6,4,4.51E-05,6.08E-05
chr19,56369569,56369622,54,*,51.912229,7,7,4.83E-17,3.11E-16
chr19,56625467,56625629,163,*,27.88238704,6,3,4.88E-06,7.42E-06
chr19,56879867,56879934,68,*,26.23129078,6,4,5.98E-10,1.50E-09
chr19,56989172,56989333,162,*,26.10910487,10,4,1.29E-05,1.86E-05
chr19,56989512,56989651,140,*,23.8673501,10,3,2.63E-07,4.73E-07
chr19,57049674,57049871,198,*,20.1482647,22,5,0.000825203,0.000943843
chr19,57079095,57079199,105,*,38.7392069,12,10,8.15E-06,1.21E-05
chr19,57149561,57149627,67,*,27.33444908,5,3,1.48E-15,7.72E-15
chr19,57154616,57154652,37,*,27.92383292,6,3,3.16E-05,4.33E-05
chr19,57175325,57175526,202,*,44.54362559,14,12,6.15E-10,1.54E-09
chr19,57276620,57276701,82,*,29.57549091,11,6,2.46E-10,6.52E-10
chr19,57335003,57335030,28,*,65.89986468,5,5,7.92E-05,0.000103249
chr19,57610827,57610912,86,*,40.6013679,9,9,8.29E-12,2.64E-11
chr19,57631317,57631473,157,*,42.56837418,9,6,4.21E-07,7.39E-07
chr19,58238738,58238811,74,*,28.65759298,11,9,2.46E-09,5.70E-09
chr19,58446533,58446588,56,*,34.64159669,12,11,1.47E-12,5.16E-12
chr19,58522083,58522135,53,*,58.44250696,5,5,2.43E-20,2.89E-19
chr19,58545601,58545664,64,*,32.18088783,20,14,6.58E-06,9.85E-06
chr19,58570593,58570822,230,*,30.03117829,14,8,8.53E-05,0.000110869
chr19,59009950,59010016,67,*,27.91326661,5,3,0.00025151,0.000307045
chr19,59050140,59050213,74,*,29.94831229,8,4,0.000223257,0.000274489
chr19,59073990,59074050,61,*,44.87621025,10,10,3.73E-18,2.91E-17
chr19,59074244,59074296,53,*,51.12251815,7,7,2.66E-15,1.34E-14
chr2,11908,11970,63,*,44.49666991,7,5,2.66E-14,1.17E-13
chr2,263896,263958,63,*,42.59467983,5,4,3.10E-05,4.26E-05
chr2,289471,289541,71,*,21.11408573,13,5,1.26E-06,2.07E-06
chr2,496067,496127,61,*,21.83735891,5,3,6.86E-07,1.17E-06
chr2,875872,876008,137,*,56.22233877,18,18,9.71E-16,5.21E-15
chr2,1266419,1266565,147,*,56.09231215,10,10,1.40E-19,1.40E-18
chr2,1628027,1628083,57,*,64.09137514,6,6,2.83E-20,3.32E-19
chr2,1629112,1629157,46,*,26.97032116,9,8,1.30E-07,2.43E-07
chr2,1747032,1747338,307,*,22.09031617,33,11,4.61E-07,8.06E-07
chr2,1748130,1748204,75,*,25.1825981,8,6,3.83E-05,5.20E-05
chr2,1748874,1748948,75,*,42.52767475,5,4,1.42E-08,3.01E-08
chr2,1815464,1815600,137,*,20.60559116,8,4,2.06E-07,3.77E-07
chr2,1850376,1850539,164,*,32.53752641,5,3,7.17E-07,1.22E-06
chr2,1893045,1893114,70,*,39.96113104,5,5,7.29E-20,7.74E-19
chr2,1896095,1896142,48,*,53.04055561,7,6,1.34E-05,1.92E-05
chr2,1932957,1933023,67,*,51.45456346,8,7,2.31E-11,6.97E-11
chr2,1992011,1992067,57,*,37.27558635,6,3,2.27E-09,5.30E-09
chr2,1999401,1999468,68,*,40.78035403,5,5,1.29E-19,1.31E-18
chr2,2157659,2157785,127,*,27.81437886,5,4,2.29E-07,4.16E-07
chr2,2471686,2471758,73,*,32.41528658,6,4,3.06E-18,2.42E-17
chr2,2475915,2476002,88,*,45.94216339,5,5,2.41E-12,8.20E-12
chr2,2547119,2547194,76,*,46.87200555,7,7,1.60E-10,4.34E-10
chr2,2666093,2666167,75,*,38.15157544,5,5,3.80E-12,1.26E-11
chr2,2672481,2672564,84,*,52.36195571,5,5,1.31E-21,2.22E-20
chr2,2673177,2673287,111,*,39.15807633,8,7,5.84E-11,1.68E-10
chr2,2754886,2755058,173,*,44.72557655,12,9,4.42E-14,1.88E-13
chr2,2791556,2791604,49,*,49.12014129,5,5,5.39E-14,2.26E-13
chr2,2865571,2865722,152,*,46.23077413,8,8,5.16E-12,1.69E-11
chr2,2937263,2937295,33,*,37.29962449,5,5,4.57E-08,9.10E-08
chr2,3699329,3699416,88,*,25.00435208,6,3,9.77E-10,2.38E-09
chr2,4931838,4931879,42,*,59.71618039,5,4,4.70E-16,2.65E-15
chr2,4931984,4932012,29,*,63.50627813,6,6,2.41E-19,2.32E-18
chr2,7237108,7237182,75,*,64.16640099,5,5,9.40E-15,4.38E-14
chr2,7571452,7571577,126,*,38.56946989,20,19,5.51E-09,1.22E-08
chr2,8597175,8597239,65,*,35.59221971,6,6,2.34E-06,3.73E-06
chr2,8723860,8723941,82,*,51.51456416,7,5,0.000126791,0.000161069
chr2,8816717,8816778,62,*,56.32539055,5,5,2.82E-13,1.08E-12
chr2,8816909,8816984,76,*,36.57588227,6,6,2.36E-12,8.05E-12
chr2,9324019,9324187,169,*,35.34222407,6,5,2.85E-14,1.24E-13
chr2,10444410,10444495,86,*,32.62944171,7,5,3.74E-13,1.40E-12
chr2,11622026,11622093,68,*,45.34460824,12,11,9.06E-05,0.000117375
chr2,11622453,11622700,248,*,43.43130505,24,21,6.51E-07,1.12E-06
chr2,12054803,12054866,64,*,55.03744899,6,6,7.81E-10,1.93E-09
chr2,12994677,12994711,35,*,68.88888889,5,5,9.99E-12,3.16E-11
chr2,15950917,15950977,61,*,29.87973655,5,3,0.000351104,0.000420246
chr2,17036439,17036524,86,*,64.93706294,5,3,0.000608043,0.000706281
chr2,17036631,17036740,110,*,51.88868471,6,6,3.70E-18,2.89E-17
chr2,18766016,18766264,249,*,26.68231189,18,11,0.000498233,0.000584277
chr2,20574713,20574779,67,*,77.57313667,6,6,1.32E-22,6.07E-21
chr2,21266686,21266737,52,*,28.71168273,11,9,5.89E-08,1.16E-07
chr2,23886247,23886315,69,*,48.33975969,12,12,1.87E-13,7.28E-13
chr2,24397859,24397905,47,*,26.41123478,7,5,3.89E-05,5.28E-05
chr2,24398050,24398157,108,*,26.43053081,9,5,7.20E-08,1.40E-07
chr2,25603564,25603715,152,*,28.70453354,6,4,2.81E-07,5.04E-07
chr2,27958414,27958460,47,*,29.57194443,9,9,1.56E-08,3.29E-08
chr2,28695584,28695648,65,*,37.67868748,6,4,0.000145356,0.000183124
chr2,29443570,29443643,74,*,61.28469634,6,6,9.83E-19,8.46E-18
chr2,29448337,29448419,83,*,34.68017477,5,4,2.49E-12,8.48E-12
chr2,37571702,37571894,193,*,33.71940246,28,25,1.59E-05,2.26E-05
chr2,38301567,38301677,111,*,41.4834104,16,16,2.90E-16,1.68E-15
chr2,38302893,38302966,74,*,42.29111856,11,11,4.21E-11,1.23E-10
chr2,42328722,42328779,58,*,35.22194415,8,7,2.33E-05,3.25E-05
chr2,43328116,43328337,222,*,63.4892093,18,18,3.26E-11,9.68E-11
chr2,45165349,45165487,139,*,29.0291505,5,4,1.62E-10,4.39E-10
chr2,45179776,45180043,268,*,38.80894752,17,15,9.46E-10,2.31E-09
chr2,45228576,45228637,62,*,44.45343961,6,6,2.68E-15,1.35E-14
chr2,45396335,45396376,42,*,21.33868823,11,3,4.19E-06,6.44E-06
chr2,46523793,46523850,58,*,28.16446507,6,3,2.80E-06,4.40E-06
chr2,47596778,47596913,136,*,31.33088388,21,17,1.09E-05,1.59E-05
chr2,47597028,47597242,215,*,44.24046482,26,26,6.88E-11,1.96E-10
chr2,47748023,47748075,53,*,27.43318971,11,6,1.88E-05,2.66E-05
chr2,49143212,49143286,75,*,58.99157758,8,8,2.74E-21,4.23E-20
chr2,59739204,59739267,64,*,37.53631055,5,3,1.95E-15,9.99E-15
chr2,60687861,60687915,55,*,27.30194004,5,3,0.000153765,0.000192971
chr2,60688218,60688274,57,*,52.72641816,8,7,1.31E-05,1.89E-05
chr2,64682203,64682294,92,*,44.91692056,6,6,4.23E-13,1.58E-12
chr2,66017639,66017805,167,*,63.29374416,10,10,4.31E-20,4.75E-19
chr2,66804693,66804831,139,*,28.50443734,16,11,5.71E-08,1.12E-07
chr2,68251802,68251877,76,*,58.04218168,5,3,0.000166675,0.000208225
chr2,71128953,71129135,183,*,23.54932527,9,4,2.03E-07,3.71E-07
chr2,71680743,71681013,271,*,28.08113855,19,13,6.33E-05,8.35E-05
chr2,72079362,72079424,63,*,37.47563439,5,5,2.17E-06,3.46E-06
chr2,72373570,72373641,72,*,23.3023895,6,4,2.39E-15,1.21E-14
chr2,73403347,73403503,157,*,23.53898363,23,11,3.79E-05,5.16E-05
chr2,73496352,73496471,120,*,32.60224765,13,13,6.76E-07,1.16E-06
chr2,74668922,74668993,72,*,40.49085879,9,9,1.34E-08,2.84E-08
chr2,74669343,74669434,92,*,50.31734606,7,7,5.78E-16,3.20E-15
chr2,77962200,77962235,36,*,41.43306659,9,9,1.39E-14,6.33E-14
chr2,78928845,78928879,35,*,31.17118639,7,3,8.29E-05,0.000107928
chr2,79006373,79006431,59,*,74.46706221,12,11,5.42E-17,3.47E-16
chr2,79220379,79220467,89,*,25.18071681,6,4,1.31E-06,2.16E-06
chr2,80549676,80549706,31,*,35.2526799,9,6,2.33E-05,3.25E-05
chr2,83213098,83213212,115,*,64.06970407,10,8,7.38E-14,3.04E-13
chr2,85361556,85361635,80,*,38.85534513,26,21,7.30E-11,2.07E-10
chr2,88469848,88469908,61,*,38.27094086,12,10,2.95E-16,1.70E-15
chr2,88470033,88470118,86,*,40.34326984,11,9,9.56E-19,8.26E-18
chr2,88834004,88834039,36,*,65.37019969,5,5,1.15E-19,1.18E-18
chr2,96055368,96055428,61,*,42.48139822,5,4,1.65E-05,2.35E-05
chr2,96192418,96192521,104,*,30.52388246,5,4,5.35E-09,1.19E-08
chr2,96811146,96811180,35,*,34.94327898,7,7,1.06E-20,1.41E-19
chr2,97174204,97174392,189,*,28.3528298,12,4,1.81E-05,2.57E-05
chr2,97203452,97203496,45,*,40.06635505,12,11,1.86E-09,4.38E-09
chr2,97216038,97216087,50,*,38.29310411,6,6,4.03E-06,6.20E-06
chr2,100721964,100722023,60,*,36.22332252,6,4,3.83E-10,9.90E-10
chr2,102804253,102804319,67,*,55.86673404,6,6,1.26E-18,1.06E-17
chr2,105479033,105479055,23,*,27.6963011,5,3,0.000486953,0.000571748
chr2,105760764,105760824,61,*,27.40604453,21,14,6.52E-05,8.60E-05
chr2,106015794,106015875,82,*,24.51010309,8,4,4.99E-06,7.57E-06
chr2,110372337,110372576,240,*,26.53034981,39,24,2.77E-05,3.84E-05
chr2,111438140,111438226,87,*,45.64121045,5,4,6.51E-21,9.03E-20
chr2,111875272,111875365,94,*,21.36766374,14,3,0.000501123,0.000587453
chr2,114034674,114034743,70,*,28.32743486,5,3,0.000131434,0.000166564
chr2,116891315,116891376,62,*,27.96151989,7,4,2.60E-05,3.61E-05
chr2,117829374,117829440,67,*,52.53041677,6,5,9.04E-08,1.73E-07
chr2,118617033,118617135,103,*,30.48593969,13,8,1.72E-09,4.07E-09
chr2,120302350,120302500,151,*,33.22733868,15,12,8.42E-06,1.24E-05
chr2,121534348,121534413,66,*,49.79923871,5,5,1.61E-17,1.12E-16
chr2,121580719,121580768,50,*,39.82703945,5,4,6.53E-08,1.28E-07
chr2,124782854,124782908,55,*,22.94666568,8,4,4.05E-07,7.13E-07
chr2,128339515,128339653,139,*,30.55233524,6,3,5.58E-07,9.65E-07
chr2,128398579,128398616,38,*,39.89122869,7,6,2.14E-05,3.01E-05
chr2,128990355,128990431,77,*,48.38020724,6,6,1.43E-16,8.62E-16
chr2,129063079,129063273,195,*,37.32230457,9,8,3.52E-11,1.04E-10
chr2,129494618,129494681,64,*,25.58722013,11,5,5.27E-07,9.15E-07
chr2,140168231,140168269,39,*,45.73370119,6,6,3.06E-12,1.03E-11
chr2,152561336,152561368,33,*,80.16256858,5,5,1.01E-22,6.07E-21
chr2,153246115,153246185,71,*,53.90008745,7,7,2.89E-12,9.76E-12
chr2,156456943,156457000,58,*,48.8762639,6,4,1.73E-05,2.45E-05
chr2,157186298,157186343,46,*,33.70256086,7,5,1.41E-06,2.31E-06
chr2,160778313,160778379,67,*,25.41477376,5,3,6.56E-07,1.12E-06
chr2,162095279,162095353,75,*,23.74194532,9,4,0.00023206,0.000284838
chr2,162838345,162838416,72,*,43.9641203,6,6,1.07E-13,4.30E-13
chr2,166650887,166650966,80,*,25.72186123,8,5,3.90E-07,6.87E-07
chr2,167037613,167037780,168,*,37.5738952,5,4,1.75E-15,9.00E-15
chr2,171570832,171570868,37,*,23.46984597,6,3,0.000452002,0.000532708
chr2,172952068,172952154,87,*,41.94269257,17,12,1.10E-08,2.37E-08
chr2,172961219,172961288,70,*,34.81502638,8,8,5.86E-15,2.81E-14
chr2,172966233,172966318,86,*,30.49900959,5,3,3.58E-06,5.55E-06
chr2,173330353,173330425,73,*,23.80565556,8,3,1.62E-07,3.00E-07
chr2,174877641,174877762,122,*,43.76279139,17,16,1.43E-08,3.04E-08
chr2,175198591,175198665,75,*,28.98890895,9,7,3.87E-06,5.97E-06
chr2,175205326,175205376,51,*,25.27494482,5,3,0.000272135,0.000330884
chr2,175595487,175595576,90,*,28.30378331,8,6,4.32E-09,9.72E-09
chr2,177052471,177052609,139,*,27.86155189,6,4,6.99E-09,1.53E-08
chr2,179316445,179316481,37,*,38.98984316,5,5,4.51E-11,1.32E-10
chr2,184569645,184569679,35,*,70.15019763,5,5,5.47E-21,7.83E-20
chr2,202899823,202899928,106,*,32.24035378,16,15,1.62E-09,3.84E-09
chr2,206641056,206641117,62,*,41.10041803,10,7,5.55E-06,8.38E-06
chr2,210782574,210782651,78,*,39.34892621,5,4,9.68E-16,5.20E-15
chr2,218843227,218843462,236,*,44.27575012,17,15,6.55E-14,2.71E-13
chr2,219232452,219232753,302,*,22.84063348,40,11,0.000121312,0.000154567
chr2,219646500,219646532,33,*,39.70791075,5,4,0.00017294,0.000215556
chr2,219865943,219866149,207,*,38.77930546,14,12,2.78E-09,6.40E-09
chr2,219866339,219866447,109,*,39.44186,17,17,4.00E-07,7.06E-07
chr2,220174013,220174061,49,*,31.23015553,12,7,6.46E-10,1.61E-09
chr2,220285311,220285395,85,*,34.40467958,5,4,1.50E-07,2.79E-07
chr2,223165723,223165776,54,*,23.56152473,5,3,6.58E-07,1.13E-06
chr2,223176517,223176622,106,*,30.66437247,15,10,3.68E-08,7.42E-08
chr2,223177278,223177339,62,*,33.56471797,6,6,2.07E-07,3.77E-07
chr2,223917582,223917627,46,*,63.30191507,8,8,7.13E-11,2.02E-10
chr2,224904619,224904735,117,*,23.79368465,11,6,0.000162882,0.000203706
chr2,225906025,225906133,109,*,26.27469632,7,3,0.000298367,0.000360811
chr2,227663438,227663661,224,*,26.4268823,18,7,2.90E-10,7.60E-10
chr2,227665889,227665983,95,*,21.97243366,14,3,4.68E-07,8.17E-07
chr2,229045379,229045435,57,*,46.93944106,12,11,3.71E-09,8.43E-09
chr2,232055227,232055297,71,*,37.43248358,7,6,8.58E-11,2.41E-10
chr2,232055624,232055685,62,*,34.50888006,7,6,1.39E-16,8.42E-16
chr2,232545346,232545414,69,*,57.08158504,7,7,6.56E-22,1.25E-20
chr2,232572504,232572536,33,*,36.35033315,6,6,5.70E-15,2.75E-14
chr2,233285905,233285959,55,*,25.42400595,8,4,1.10E-06,1.83E-06
chr2,233323815,233323845,31,*,27.83799802,5,3,2.62E-05,3.63E-05
chr2,233499264,233499331,68,*,30.94300888,8,6,0.000216859,0.000267066
chr2,234869574,234869664,91,*,58.23813035,5,5,4.52E-22,1.15E-20
chr2,236578939,236579243,305,*,29.85591299,38,20,7.42E-05,9.71E-05
chr2,236579528,236579682,155,*,29.61707521,30,26,1.18E-05,1.71E-05
chr2,238262331,238262395,65,*,60.54821892,6,6,2.00E-21,3.23E-20
chr2,238280849,238280928,80,*,51.83086357,5,5,9.40E-14,3.81E-13
chr2,238599997,238600211,215,*,24.36948409,31,16,5.27E-05,7.04E-05
chr2,239072473,239072780,308,*,37.20918676,44,39,4.28E-05,5.77E-05
chr2,239631625,239631670,46,*,53.51584299,7,7,7.13E-17,4.49E-16
chr2,239907656,239907811,156,*,35.92350402,9,7,0.000293931,0.000355764
chr2,240040826,240040917,92,*,27.60566007,5,3,5.36E-12,1.75E-11
chr2,240047544,240047687,144,*,32.49772072,5,3,1.41E-06,2.31E-06
chr2,240085470,240085545,76,*,43.39077733,5,4,9.95E-17,6.12E-16
chr2,240168069,240168138,70,*,53.86642681,5,5,5.85E-15,2.81E-14
chr2,240168247,240168313,67,*,57.11320024,5,5,1.09E-12,3.88E-12
chr2,240323807,240323855,49,*,38.25404426,9,8,3.44E-09,7.86E-09
chr2,240415619,240415682,64,*,44.06711382,5,5,1.38E-13,5.47E-13
chr2,240425942,240426026,85,*,28.23504845,7,4,1.61E-05,2.30E-05
chr2,240481030,240481290,261,*,47.07939626,12,11,1.74E-15,8.97E-15
chr2,240868345,240868432,88,*,27.47242446,5,3,1.64E-11,5.03E-11
chr2,240868563,240868706,144,*,42.44627731,7,7,2.23E-14,9.88E-14
chr2,241497264,241497324,61,*,38.2550602,10,10,9.37E-09,2.02E-08
chr2,241657412,241657478,67,*,35.52814208,6,5,1.33E-11,4.12E-11
chr2,241727525,241727608,84,*,53.7521871,7,7,2.21E-21,3.51E-20
chr2,241737130,241737164,35,*,26.27693646,6,3,2.23E-05,3.13E-05
chr2,241865145,241865221,77,*,43.10374103,6,4,5.02E-05,6.71E-05
chr2,241976086,241976165,80,*,29.53077155,5,3,6.62E-07,1.13E-06
chr2,242448531,242448582,52,*,29.63146303,6,4,2.48E-09,5.76E-09
chr2,242756303,242756363,61,*,67.49100809,8,8,4.83E-22,1.15E-20
chr2,242764270,242764303,34,*,32.5583149,5,4,0.000341957,0.000410172
chr2,242786044,242786128,85,*,26.75234157,6,4,0.000270784,0.000329463
chr2,242794866,242794942,77,*,52.88170824,7,6,7.23E-08,1.40E-07
chr20,821718,821785,68,*,37.19938549,5,4,9.07E-20,9.41E-19
chr20,825406,825502,97,*,42.78937464,10,10,5.95E-19,5.29E-18
chr20,1294008,1294250,243,*,38.56889295,13,9,2.38E-09,5.54E-09
chr20,3183952,3184018,67,*,26.56849273,5,3,0.000148105,0.00018637
chr20,3662565,3662724,160,*,30.39759703,16,6,1.86E-08,3.87E-08
chr20,3758846,3758877,32,*,26.24004503,6,5,2.38E-07,4.30E-07
chr20,4162965,4163163,199,*,43.8195043,12,8,1.79E-06,2.90E-06
chr20,5452135,5452200,66,*,48.19607628,6,6,1.61E-14,7.26E-14
chr20,6302045,6302078,34,*,34.34800927,5,4,2.22E-09,5.18E-09
chr20,7784453,7784487,35,*,77.00391645,8,8,1.14E-18,9.69E-18
chr20,8917793,8917864,72,*,47.63019624,5,5,2.01E-18,1.64E-17
chr20,9487145,9487230,86,*,44.33436537,6,6,6.49E-22,1.24E-20
chr20,9487315,9487377,63,*,27.69220864,11,7,4.42E-05,5.96E-05
chr20,11667759,11667859,101,*,24.08028239,14,6,5.89E-05,7.80E-05
chr20,17207719,17207740,22,*,34.97035573,5,4,8.80E-07,1.48E-06
chr20,17307970,17308058,89,*,32.28828439,5,3,2.02E-08,4.21E-08
chr20,17629940,17629980,41,*,39.63986469,6,4,0.000266693,0.000324728
chr20,19739443,19739632,190,*,22.08968738,12,5,3.21E-07,5.72E-07
chr20,20870294,20870314,21,*,42.73932256,5,5,1.21E-10,3.33E-10
chr20,21085710,21085736,27,*,35.51365319,5,5,3.68E-11,1.09E-10
chr20,23016124,23016153,30,*,26.98573058,9,5,0.000508311,0.000595193
chr20,23016684,23016706,23,*,31.31411974,5,3,1.20E-06,1.99E-06
chr20,24565817,24565896,80,*,34.827626,6,6,2.75E-10,7.24E-10
chr20,24568056,24568191,136,*,34.83710035,7,6,1.26E-09,3.03E-09
chr20,24597432,24597582,151,*,39.56793925,6,6,3.08E-13,1.17E-12
chr20,24745679,24745749,71,*,47.07441267,6,5,5.49E-18,4.14E-17
chr20,24759510,24759573,64,*,43.80185291,6,6,7.48E-18,5.50E-17
chr20,29551377,29551408,32,*,37.417154,5,5,7.42E-12,2.38E-11
chr20,30309715,30309790,76,*,41.04577262,6,5,2.70E-21,4.17E-20
